# BUSCO version is: 5.6.1 
# The lineage dataset is: saccharomycetes_odb10 (Creation date: 2024-01-08, number of genomes: 76, number of BUSCOs: 2137)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
12584at4891	Complete	ptg000005l	519919	516914	-	725.4	563	https://v10-1.orthodb.org/?query=12584at4891	P-type ATPase
12627at4891	Complete	ptg000007l	368472	367150	-	509.2	337	https://v10-1.orthodb.org/?query=12627at4891	Arginine biosynthesis bifunctional protein ArgJ, mitochondrial
12629at4891	Complete	ptg000014l	420447	418993	-	612.7	372	https://v10-1.orthodb.org/?query=12629at4891	Ammonium transporter
12635at4891	Complete	ptg000003l	893390	895342	+	596.5	420	https://v10-1.orthodb.org/?query=12635at4891	Kelch-type beta propeller
12664at4891	Complete	ptg000017l	102142	100409	-	506.9	338	https://v10-1.orthodb.org/?query=12664at4891	Uroporphyrin-III C-methyltransferase
12680at4891	Complete	ptg000017l	269682	268705	-	280.5	237	https://v10-1.orthodb.org/?query=12680at4891	WD40-repeat-containing domain
12684at4891	Complete	ptg000010l	205918	204671	-	755.6	399	https://v10-1.orthodb.org/?query=12684at4891	Phosphoglycerate kinase
12717at4891	Complete	ptg000005l	967197	966121	-	567.1	308	https://v10-1.orthodb.org/?query=12717at4891	Uroporphyrinogen decarboxylase
12728at4891	Complete	ptg000014l	660503	659073	-	625.8	362	https://v10-1.orthodb.org/?query=12728at4891	Homoserine O-acetyltransferase
12732at4891	Complete	ptg000006l	452467	450764	-	304.3	280	https://v10-1.orthodb.org/?query=12732at4891	Amino-acid acetyltransferase, mitochondrial
12737at4891	Complete	ptg000009l	199999	202032	+	258.9	314	https://v10-1.orthodb.org/?query=12737at4891	Mediator complex, subunit Med17
12784at4891	Complete	ptg000003l	619138	620673	+	596.9	396	https://v10-1.orthodb.org/?query=12784at4891	RNA polymerase II transcription factor B subunit 2
12794at4891	Complete	ptg000013l	52572	54977	+	374.4	322	https://v10-1.orthodb.org/?query=12794at4891	Ankyrin repeat-containing domain
12814at4891	Complete	ptg000009l	258775	257219	-	624.8	375	https://v10-1.orthodb.org/?query=12814at4891	Aspartate kinase
12837at4891	Complete	ptg000006l	622470	623798	+	601.4	351	https://v10-1.orthodb.org/?query=12837at4891	6-phosphofructo-2-kinase
12947at4891	Complete	ptg000012l	73275	72001	-	407.8	306	https://v10-1.orthodb.org/?query=12947at4891	WD40-repeat-containing domain
12956at4891	Complete	ptg000005l	1179511	1181601	+	328.1	350	https://v10-1.orthodb.org/?query=12956at4891	E3 ubiquitin protein ligase
12973at4891	Complete	ptg000011l	546001	547308	+	684.2	348	https://v10-1.orthodb.org/?query=12973at4891	26S Proteasome regulatory subunit 6A
12980at4891	Complete	ptg000014l	267730	269163	+	386.7	290	https://v10-1.orthodb.org/?query=12980at4891	tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6
13029at4891	Complete	ptg000013l	517434	519170	+	419.7	396	https://v10-1.orthodb.org/?query=13029at4891	Zinc finger, RING-type
13051at4891	Complete	ptg000015l	235693	237138	+	423.1	286	https://v10-1.orthodb.org/?query=13051at4891	tRNA (guanine(37)-N1)-methyltransferase
13102at4891	Complete	ptg000008l	97207	96086	-	656.1	328	https://v10-1.orthodb.org/?query=13102at4891	Bromodomain
13106at4891	Complete	ptg000009l	198127	199686	+	473.4	317	https://v10-1.orthodb.org/?query=13106at4891	26S proteasome non-ATPase regulatory subunit 3
13112at4891	Complete	ptg000014l	577865	579388	+	307.3	261	https://v10-1.orthodb.org/?query=13112at4891	Iron hydrogenase
13129at4891	Complete	ptg000005l	1263020	1260873	-	337.8	274	https://v10-1.orthodb.org/?query=13129at4891	Ubiquitin specific protease, conserved site
13150at4891	Complete	ptg000007l	438395	440119	+	374.5	241	https://v10-1.orthodb.org/?query=13150at4891	Zinc finger, MYND-type
13164at4891	Complete	ptg000001l	124035	122722	-	453.6	293	https://v10-1.orthodb.org/?query=13164at4891	tRNA pseudouridine synthase
13193at4891	Complete	ptg000017l	377357	374763	-	431.4	532	https://v10-1.orthodb.org/?query=13193at4891	Heat shock protein 70 family
13197at4891	Complete	ptg000008l	1016582	1015512	-	533.7	279	https://v10-1.orthodb.org/?query=13197at4891	Cytoplasmic tRNA 2-thiolation protein 1
13235at4891	Complete	ptg000010l	98299	96794	-	512.3	321	https://v10-1.orthodb.org/?query=13235at4891	Fungal lipase-like domain
13241at4891	Complete	ptg000004l	364227	362173	-	523.0	513	https://v10-1.orthodb.org/?query=13241at4891	Tetratricopeptide-like helical domain superfamily
13243at4891	Complete	ptg000005l	222419	220536	-	467.2	368	https://v10-1.orthodb.org/?query=13243at4891	DNA polymerase, Y-family, little finger domain
13259at4891	Complete	ptg000011l	338149	335354	-	858.0	728	https://v10-1.orthodb.org/?query=13259at4891	DNA ligase
13280at4891	Complete	ptg000003l	33150	28855	-	1018.3	1049	https://v10-1.orthodb.org/?query=13280at4891	Tetratricopeptide repeat
13290at4891	Complete	ptg000008l	635035	628559	-	738.8	403	https://v10-1.orthodb.org/?query=13290at4891	Ergosterol biosynthesis ERG4/ERG24
13293at4891	Complete	ptg000011l	432575	431202	-	414.0	282	https://v10-1.orthodb.org/?query=13293at4891	Ribonuclease Nob1, eukaryote
13303at4891	Complete	ptg000005l	1081415	1079922	-	460.8	296	https://v10-1.orthodb.org/?query=13303at4891	Protein kinase domain
13320at4891	Complete	ptg000009l	375648	374554	-	444.1	287	https://v10-1.orthodb.org/?query=13320at4891	WD40-repeat-containing domain
13326at4891	Complete	ptg000013l	27955	26570	-	616.0	364	https://v10-1.orthodb.org/?query=13326at4891	Peptidase M16, N-terminal
13347at4891	Complete	ptg000017l	388760	387591	-	404.2	295	https://v10-1.orthodb.org/?query=13347at4891	V-type proton ATPase subunit C
13383at4891	Complete	ptg000004l	217449	214807	-	501.8	588	https://v10-1.orthodb.org/?query=13383at4891	TOG domain
13388at4891	Complete	ptg000011l	1026457	1024649	-	542.0	394	https://v10-1.orthodb.org/?query=13388at4891	GDP dissociation inhibitor
13407at4891	Complete	ptg000013l	100913	99495	-	463.7	358	https://v10-1.orthodb.org/?query=13407at4891	Tubulin
13437at4891	Complete	ptg000011l	233617	235080	+	441.9	356	https://v10-1.orthodb.org/?query=13437at4891	Glutathione synthase
13501at4891	Complete	ptg000004l	208227	205171	-	182.7	407	https://v10-1.orthodb.org/?query=13501at4891	Ribosome control protein 1
13503at4891	Complete	ptg000011l	812754	813794	+	443.4	276	https://v10-1.orthodb.org/?query=13503at4891	GPN-loop GTPase
13507at4891	Complete	ptg000012l	62507	63811	+	358.9	247	https://v10-1.orthodb.org/?query=13507at4891	Protein kinase domain
13519at4891	Complete	ptg000003l	77616	79082	+	264.1	286	https://v10-1.orthodb.org/?query=13519at4891	Origin recognition complex subunit 4
13590at4891	Complete	ptg000015l	401474	400014	-	143.3	220	https://v10-1.orthodb.org/?query=13590at4891	C-type lectin fold
13634at4891	Complete	ptg000013l	298366	296975	-	513.9	335	https://v10-1.orthodb.org/?query=13634at4891	Septin
13648at4891	Duplicated	ptg000005l	71314	72447	+	658.4	337	https://v10-1.orthodb.org/?query=13648at4891	S-adenosylmethionine synthetase
13648at4891	Duplicated	ptg000013l	49894	51039	+	655.1	337	https://v10-1.orthodb.org/?query=13648at4891	S-adenosylmethionine synthetase
13656at4891	Complete	ptg000011l	59673	60941	+	487.3	321	https://v10-1.orthodb.org/?query=13656at4891	Pyridoxal phosphate-dependent transferase
13703at4891	Complete	ptg000002l	248865	250199	+	608.4	371	https://v10-1.orthodb.org/?query=13703at4891	Prephenate dehydrogenase
13721at4891	Complete	ptg000016l	173891	172488	-	468.5	319	https://v10-1.orthodb.org/?query=13721at4891	Protein Ted1
13726at4891	Complete	ptg000011l	674820	676001	+	396.8	284	https://v10-1.orthodb.org/?query=13726at4891	Pyridoxal phosphate-dependent transferase
13733at4891	Complete	ptg000009l	160212	158944	-	528.3	327	https://v10-1.orthodb.org/?query=13733at4891	Mannose-6-phosphate isomerase
13738at4891	Complete	ptg000009l	448210	449667	+	546.8	321	https://v10-1.orthodb.org/?query=13738at4891	COX15/CtaA family
13757at4891	Complete	ptg000002l	122229	119716	-	675.3	546	https://v10-1.orthodb.org/?query=13757at4891	Helicase, C-terminal
13765at4891	Complete	ptg000003l	197410	196130	-	562.6	348	https://v10-1.orthodb.org/?query=13765at4891	26S Proteasome non-ATPase regulatory subunit 6
13776at4891	Complete	ptg000010l	118939	117398	-	646.6	393	https://v10-1.orthodb.org/?query=13776at4891	Threonine synthase, N-terminal
13777at4891	Complete	ptg000011l	258506	260059	+	548.7	345	https://v10-1.orthodb.org/?query=13777at4891	Aminoacyl-tRNA synthetase, class I, anticodon-binding
13806at4891	Complete	ptg000001l	182127	184298	+	489.9	418	https://v10-1.orthodb.org/?query=13806at4891	Enhancer of polycomb-like protein
13807at4891	Complete	ptg000017l	248206	252366	+	891.1	837	https://v10-1.orthodb.org/?query=13807at4891	HECT domain
13820at4891	Complete	ptg000003l	574812	573478	-	413.5	306	https://v10-1.orthodb.org/?query=13820at4891	Tyrosine--tRNA ligase
13823at4891	Complete	ptg000009l	194066	195412	+	420.5	293	https://v10-1.orthodb.org/?query=13823at4891	Endonuclease/exonuclease/phosphatase
13847at4891	Complete	ptg000008l	818312	816879	-	483.5	313	https://v10-1.orthodb.org/?query=13847at4891	UbiB domain
13859at4891	Complete	ptg000005l	1384058	1386928	+	966.8	711	https://v10-1.orthodb.org/?query=13859at4891	Ubiquitin conjugation factor E4, core
13862at4891	Complete	ptg000003l	675713	678172	+	570.9	370	https://v10-1.orthodb.org/?query=13862at4891	Serine/threonine-protein kinase RAD53
13866at4891	Complete	ptg000005l	1346036	1344909	-	584.8	332	https://v10-1.orthodb.org/?query=13866at4891	S-(hydroxymethyl)glutathione dehydrogenase
13867at4891	Complete	ptg000008l	691534	692745	+	680.5	326	https://v10-1.orthodb.org/?query=13867at4891	26S proteasome regulatory subunit 8
13869at4891	Complete	ptg000005l	1273019	1271799	-	485.0	297	https://v10-1.orthodb.org/?query=13869at4891	Vacuolar calcium ion transporter
13874at4891	Complete	ptg000013l	77915	76572	-	511.7	339	https://v10-1.orthodb.org/?query=13874at4891	Glycylpeptide N-tetradecanoyltransferase
13875at4891	Complete	ptg000009l	440296	441645	+	606.9	357	https://v10-1.orthodb.org/?query=13875at4891	Rab GDP dissociation inhibitor
13909at4891	Complete	ptg000006l	187518	188864	+	792.0	377	https://v10-1.orthodb.org/?query=13909at4891	Actin family
13923at4891	Complete	ptg000013l	383509	381776	-	341.4	268	https://v10-1.orthodb.org/?query=13923at4891	Calcineurin-like phosphoesterase domain, ApaH type
13964at4891	Complete	ptg000017l	584994	587345	+	582.4	453	https://v10-1.orthodb.org/?query=13964at4891	ABC transporter type 1, transmembrane domain
13973at4891	Complete	ptg000015l	232896	234047	+	538.0	291	https://v10-1.orthodb.org/?query=13973at4891	Deoxyhypusine synthase
14015at4891	Complete	ptg000016l	160660	161892	+	361.1	230	https://v10-1.orthodb.org/?query=14015at4891	cAMP-dependent protein kinase regulatory subunit
14020at4891	Complete	ptg000004l	62229	60076	-	254.1	383	https://v10-1.orthodb.org/?query=14020at4891	K Homology domain
14024at4891	Complete	ptg000014l	579968	581461	+	612.3	375	https://v10-1.orthodb.org/?query=14024at4891	Glucose-6-phosphate dehydrogenase
14054at4891	Complete	ptg000013l	492530	493612	+	468.7	284	https://v10-1.orthodb.org/?query=14054at4891	Dihydroorotase
14055at4891	Complete	ptg000006l	179030	177975	-	458.3	263	https://v10-1.orthodb.org/?query=14055at4891	DNA polymerase III, clamp loader complex, gamma/delta/delta subunit, C-terminal
14062at4891	Complete	ptg000011l	623441	622092	-	450.2	328	https://v10-1.orthodb.org/?query=14062at4891	IMP-specific 5'-nucleotidase 1
14069at4891	Complete	ptg000011l	788014	789327	+	604.0	315	https://v10-1.orthodb.org/?query=14069at4891	Histone acetyltransferase
14108at4891	Complete	ptg000015l	485586	486884	+	560.6	341	https://v10-1.orthodb.org/?query=14108at4891	Squalene/phytoene synthase
14122at4891	Complete	ptg000011l	330251	331882	+	561.6	409	https://v10-1.orthodb.org/?query=14122at4891	Alpha-1,3-glucosyltransferase
14133at4891	Duplicated	ptg000001l	140404	137927	-	675.5	509	https://v10-1.orthodb.org/?query=14133at4891	VTC domain
14133at4891	Duplicated	ptg000003l	422900	425401	+	687.6	504	https://v10-1.orthodb.org/?query=14133at4891	VTC domain
14136at4891	Complete	ptg000007l	396796	394595	-	398.2	423	https://v10-1.orthodb.org/?query=14136at4891	p-loop containing nucleoside triphosphate hydrolase protein
14147at4891	Complete	ptg000016l	141053	139860	-	488.0	323	https://v10-1.orthodb.org/?query=14147at4891	Mitochondrial import inner membrane translocase subunit TIM44
14212at4891	Complete	ptg000011l	581225	582334	+	578.4	312	https://v10-1.orthodb.org/?query=14212at4891	Isocitrate dehydrogenase 
14235at4891	Complete	ptg000010l	115656	117209	+	321.0	295	https://v10-1.orthodb.org/?query=14235at4891	Ataxin-10 domain
14247at4891	Complete	ptg000003l	465197	466843	+	516.7	313	https://v10-1.orthodb.org/?query=14247at4891	Protein kinase domain
14308at4891	Complete	ptg000017l	346291	347367	+	603.7	317	https://v10-1.orthodb.org/?query=14308at4891	Fructose-bisphosphate aldolase, class-II
14309at4891	Complete	ptg000008l	279168	278077	-	556.3	309	https://v10-1.orthodb.org/?query=14309at4891	3-isopropylmalate dehydrogenase
14335at4891	Complete	ptg000010l	234475	232997	-	501.7	369	https://v10-1.orthodb.org/?query=14335at4891	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
14345at4891	Complete	ptg000007l	8398	6815	-	382.2	289	https://v10-1.orthodb.org/?query=14345at4891	Endoplasmic reticulum oxidoreductin 1
14374at4891	Complete	ptg000008l	789586	788546	-	411.4	262	https://v10-1.orthodb.org/?query=14374at4891	WD40-repeat-containing domain
14376at4891	Complete	ptg000016l	25661	26773	+	559.0	315	https://v10-1.orthodb.org/?query=14376at4891	Saccharopine dehydrogenase 
14377at4891	Complete	ptg000002l	147977	149074	+	570.2	291	https://v10-1.orthodb.org/?query=14377at4891	Transketolase, C-terminal domain
14380at4891	Complete	ptg000017l	447921	449066	+	533.3	310	https://v10-1.orthodb.org/?query=14380at4891	Flap endonuclease 1
14416at4891	Complete	ptg000006l	237713	235506	-	408.4	469	https://v10-1.orthodb.org/?query=14416at4891	Nucleoporin Nup85-like
14430at4891	Complete	ptg000008l	409222	407183	-	324.1	415	https://v10-1.orthodb.org/?query=14430at4891	Telomere length regulation protein, conserved domain
14486at4891	Complete	ptg000011l	744762	747344	+	996.1	612	https://v10-1.orthodb.org/?query=14486at4891	BRCT domain
14503at4891	Complete	ptg000005l	597953	596502	-	787.2	431	https://v10-1.orthodb.org/?query=14503at4891	5-aminolevulinate synthase
14504at4891	Complete	ptg000008l	206446	208194	+	482.9	356	https://v10-1.orthodb.org/?query=14504at4891	Carbohydrate kinase, FGGY, C-terminal
14513at4891	Complete	ptg000011l	712078	711068	-	551.3	287	https://v10-1.orthodb.org/?query=14513at4891	Lipoyl synthase
14521at4891	Complete	ptg000011l	679610	680803	+	681.9	348	https://v10-1.orthodb.org/?query=14521at4891	Elongation factor Tu
14551at4891	Complete	ptg000002l	394463	393402	-	382.0	264	https://v10-1.orthodb.org/?query=14551at4891	DNA polymerase III, clamp loader complex, gamma/delta/delta subunit, C-terminal
14552at4891	Complete	ptg000002l	127651	128790	+	466.8	305	https://v10-1.orthodb.org/?query=14552at4891	Actin-related protein 2/3 complex subunit
14562at4891	Complete	ptg000005l	944903	943290	-	498.5	392	https://v10-1.orthodb.org/?query=14562at4891	p-loop containing nucleoside triphosphate hydrolase protein
14574at4891	Complete	ptg000002l	660485	657411	-	429.3	534	https://v10-1.orthodb.org/?query=14574at4891	AP-2 complex subunit alpha
14580at4891	Complete	ptg000016l	258887	259999	+	502.3	290	https://v10-1.orthodb.org/?query=14580at4891	Isopropylmalate dehydrogenase-like domain
14584at4891	Complete	ptg000014l	522546	521272	-	488.9	286	https://v10-1.orthodb.org/?query=14584at4891	Winged helix-like DNA-binding domain superfamily
14594at4891	Complete	ptg000007l	523306	521342	-	212.3	263	https://v10-1.orthodb.org/?query=14594at4891	DNA repair metallo-beta-lactamase
14625at4891	Complete	ptg000006l	96793	95435	-	159.9	173	https://v10-1.orthodb.org/?query=14625at4891	Putative transferase CAF17, mitochondrial
14631at4891	Complete	ptg000014l	540245	541882	+	380.0	337	https://v10-1.orthodb.org/?query=14631at4891	Mannosyltransferase
14677at4891	Complete	ptg000005l	1330753	1329188	-	292.3	304	https://v10-1.orthodb.org/?query=14677at4891	WD40-repeat-containing domain
14710at4891	Complete	ptg000008l	704116	702680	-	654.4	376	https://v10-1.orthodb.org/?query=14710at4891	Acyl-CoA desaturase
14739at4891	Complete	ptg000015l	328780	327575	-	503.2	292	https://v10-1.orthodb.org/?query=14739at4891	Septin
14746at4891	Complete	ptg000013l	541262	542518	+	646.7	360	https://v10-1.orthodb.org/?query=14746at4891	Ornithine aminotransferase
14766at4891	Complete	ptg000002l	456221	457564	+	276.6	255	https://v10-1.orthodb.org/?query=14766at4891	Origin recognition complex, subunit 2
14832at4891	Complete	ptg000013l	40846	42282	+	820.5	386	https://v10-1.orthodb.org/?query=14832at4891	Pseudouridine synthase, catalytic domain superfamily
14834at4891	Complete	ptg000017l	324227	322794	-	142.3	238	https://v10-1.orthodb.org/?query=14834at4891	Protein LCHN/Anr2
14843at4891	Complete	ptg000005l	480583	482445	+	466.5	341	https://v10-1.orthodb.org/?query=14843at4891	Signal recognition particle receptor, alpha subunit, N-terminal
14888at4891	Complete	ptg000015l	243343	246330	+	693.8	515	https://v10-1.orthodb.org/?query=14888at4891	Oxysterol-binding protein
14902at4891	Complete	ptg000003l	580619	581890	+	387.3	274	https://v10-1.orthodb.org/?query=14902at4891	Metallo-beta-lactamase
14966at4891	Complete	ptg000007l	321537	322907	+	371.2	336	https://v10-1.orthodb.org/?query=14966at4891	Actin family
15000at4891	Complete	ptg000017l	566464	565184	-	625.9	341	https://v10-1.orthodb.org/?query=15000at4891	Ribose-phosphate pyrophosphokinase
15011at4891	Complete	ptg000002l	736605	737900	+	298.4	269	https://v10-1.orthodb.org/?query=15011at4891	Dol-P-Man
15018at4891	Complete	ptg000013l	331828	333984	+	290.0	316	https://v10-1.orthodb.org/?query=15018at4891	Nuclear pore complex, NUP2/50/61
15088at4891	Complete	ptg000005l	397722	396235	-	420.4	363	https://v10-1.orthodb.org/?query=15088at4891	Ubiquitin-like domain superfamily
15100at4891	Complete	ptg000011l	836531	834561	-	492.1	572	https://v10-1.orthodb.org/?query=15100at4891	BRO1 domain
15179at4891	Complete	ptg000005l	1148890	1149972	+	630.4	319	https://v10-1.orthodb.org/?query=15179at4891	Mannose-1-phosphate guanyltransferase
15208at4891	Complete	ptg000008l	1073539	1071872	-	301.0	332	https://v10-1.orthodb.org/?query=15208at4891	Plus-3 domain
15248at4891	Complete	ptg000014l	411147	409579	-	557.9	410	https://v10-1.orthodb.org/?query=15248at4891	Adenylate cyclase-associated CAP, C-terminal
15299at4891	Complete	ptg000005l	1020301	1021479	+	338.7	268	https://v10-1.orthodb.org/?query=15299at4891	Aminomethyltransferase
